date,net,cor_z,vix_z,vrp_z,cor,vix,vrp
2012-04-16,0.233131,-0.98591040995685,-0.5616065232191985,0.42834859464487124,48.62,19.55,0.06737
2012-04-17,-0.458217,-1.2302196629157516,-0.697876498435601,0.02373399052042177,44.69,18.46,0.04506
2012-04-18,-0.453239,-1.1039146541236802,-0.678209254624988,0.05351067587135687,46.91,18.64,0.04659
2012-04-19,-0.951492,-1.0636378922648329,-0.7139529977879828,-0.014705956284101828,47.65,18.36,0.04266
2012-04-20,-1.013383,-0.9163198231075274,-0.8293970989068313,-0.14804357990135278,50.17,17.44,0.03521
2012-04-23,-0.091104,-0.5304730146012754,-0.6426346037611572,0.09763317682206249,56.59,18.97,0.04857
2012-04-24,-0.349802,-0.5238240012668439,-0.7535599078732417,0.11159508343394388,56.82,18.1,0.04928
2012-04-25,-1.013488,-0.6768748684295,-0.9139479322536488,-0.3011233189794238,54.44,16.82,0.02659
2012-04-26,-1.013604,-0.7633882107815891,-0.9869186681809023,-0.42937814443088307,53.13,16.24,0.01941
2012-04-27,-1.01357,-0.7367070620562782,-0.9778921356698389,-0.41469899392633786,53.64,16.32,0.02004
2012-04-30,-0.839076,-0.5787761116991548,-0.8766592468198264,-0.25919417314616544,56.29,17.15,0.02839
2012-05-01,-1.013488,-0.6201405862925414,-0.9472139688551927,-0.3366285564173907,55.73,16.6,0.02403
2012-05-02,-1.01343,-0.5192317755884773,-0.9130104543821784,-0.27517293179981633,57.41,16.88,0.0272
2012-05-03,-1.013309,-0.26718639444459963,-0.8286894980983656,-0.11092715990594004,61.48,17.56,0.03599
2012-05-04,-1.013057,-0.03180274751608815,-0.6302669606272964,-0.00926593450951625,65.27,19.16,0.04138
2012-05-07,-1.013098,-0.1782586481214282,-0.6582942763807688,0.04152867458196868,63.01,18.94,0.04398
2012-05-08,0.00092,-0.25826868442282547,-0.645005683483852,0.29313516654539934,61.78,19.05,0.05752
2012-05-09,0.233823,-0.0012771539276945597,-0.5182462409797512,0.4962169162319762,65.88,20.08,0.06851
2012-05-10,0.232076,-0.08687692370284907,-0.6769154214962568,0.44644949327029054,64.61,18.83,0.06585
2012-05-11,0.21684,0.2998791957376367,-0.5461521986609601,0.767711434077168,70.74,19.89,0.08336
2012-05-14,0.236079,0.3284796776003163,-0.30158791391993456,1.0246657696598256,71.27,21.87,0.09753
2012-05-15,0.236196,0.31318116637562554,-0.2918957150126436,1.3165355334116298,71.11,21.97,0.11373
2012-05-16,0.236557,0.13722818772811174,-0.25647330239956206,1.3627989446430013,68.44,22.27,0.11665
2012-05-17,0.239256,0.13069366324710985,0.019152793061131452,1.6040261821691648,68.4,24.49,0.13032
2012-05-18,0.239997,0.40731045246946457,0.09170438176882587,1.6973994713788905,72.76,25.1,0.13621
2012-05-21,0.236235,0.30773504575606225,-0.30198450352864203,0.8452156862294241,71.31,22.01,0.08969
2012-05-22,0.236808,0.4707040717555101,-0.24541816247473372,0.9506904535737987,73.89,22.48,0.09565
2012-05-23,0.236626,0.06515126069689994,-0.26672794563651164,1.1388847917440095,67.7,22.33,0.10626
2012-05-24,0.235665,0.04640226895653384,-0.3691763836860825,1.0635589149092401,67.45,21.54,0.10229
2012-05-25,0.235931,0.21773690469761853,-0.3441153130310539,1.1279509497623483,70.13,21.76,0.10611
2012-05-29,0.235053,0.03108184439579288,-0.4402518618194667,0.8094997508243983,67.32,21.03,0.0886
2012-05-30,0.238833,0.5189743753156131,-0.048427443810677324,1.306582556173185,74.86,24.14,0.11663
2012-05-31,0.238733,0.38164640339984174,-0.06314337514440668,1.2826247363820653,72.84,24.06,0.11581
2012-06-01,0.241904,0.6361792496618227,0.26556854326955276,1.3775024645622154,76.79,26.66,0.12165
2012-06-04,0.241239,0.33075251436527997,0.19257354445605737,1.380927807805354,72.18,26.12,0.12242
2012-06-05,0.239476,0.44937120740605846,0.004497242470385655,1.0635518803136284,74.05,24.68,0.10498
2012-06-06,0.236417,0.33149750756721713,-0.3213813853853309,0.16070321272307042,72.31,22.16,0.0539
2012-06-07,0.235881,0.43551949959083786,-0.380273285095024,0.09852473553853298,73.96,21.72,0.05038
2012-06-08,0.235292,0.21373456720544498,-0.4449727598881147,-0.035387482590942536,70.63,21.23,0.04271
2012-06-11,0.238121,0.6207128990438009,-0.14788727392774348,0.2949605064492603,76.9,23.56,0.0615
2012-06-12,0.236338,0.7297967904820984,-0.33952640535349465,-0.0009731427957632533,78.64,22.09,0.04466
2012-06-13,0.238993,1.1135973184424268,-0.060426043182195986,0.3738086341022766,84.59,24.27,0.06592
2012-06-14,0.235842,0.5894753138519291,-0.3973953142453536,-0.14626139585742415,76.7,21.68,0.0364
2012-06-15,0.235157,0.05028632315679635,-0.4710803567702134,-0.1417944366649662,68.5,21.11,0.03655
2012-06-18,0.231301,-0.30199350145131343,-0.8296169193553955,-0.5764015001717275,63.13,18.32,0.01164
2012-06-19,0.231435,-0.19207081853132824,-0.8191919601926072,-0.4721550097944773,64.81,18.38,0.01733
2012-06-20,0.229783,-0.46747641016917896,-0.9645390107001344,-0.6758428246213302,60.61,17.24,0.00558
2012-06-21,0.233724,0.03926075648182491,-0.5979476745130804,-0.5163379197325385,68.37,20.08,0.01452
2012-06-22,0.230964,-0.4630862667464378,-0.8524594518976486,-0.8867867590914073,60.72,18.11,-0.00668
2012-06-25,0.234103,-0.14576921680610466,-0.5596265288645977,-0.6336522280878845,65.58,20.38,0.00751
2012-06-26,0.233199,-0.2524197158519992,-0.6439878631844138,-0.6872361402394626,63.95,19.72,0.00423
2012-06-27,0.232861,-0.28462086176541346,-0.6780929108488801,-0.6535704759011995,63.47,19.45,0.00595
2012-06-28,0.233217,-0.22297869902426362,-0.6448887699862941,-0.6054282371972771,64.45,19.71,0.00858
2012-06-29,0.229574,-0.8386111846417506,-0.985116117347658,-0.9381775859759556,55.16,17.08,-0.01057
2012-07-02,0.229178,-1.167149312146379,-1.021721005276162,-0.9783970926798363,50.24,16.8,-0.01305
2012-07-03,0.229005,-1.1831643319141905,-1.0407463145073859,-1.0019861532948278,50.0,16.66,-0.01454
2012-07-05,0.230205,-1.0013426529683522,-0.9332126048703462,-0.6317783339144568,52.8,17.5,0.00654
2012-07-06,0.229575,-1.1889315049587483,-0.9859115620483391,-0.7786041072888514,50.02,17.1,-0.00196
2012-07-09,0.230842,-1.0915702023486333,-0.8736401848691886,-0.5997550219541532,51.55,17.98,0.00824
2012-07-10,0.23186,-1.002873257524572,-0.7800714453150973,-0.40336985072414394,52.96,18.72,0.01954
2012-07-11,0.230758,-1.3028353108307091,-0.8797542837634488,-0.4621035713711924,48.46,17.95,0.01612
2012-07-12,0.231279,-1.2863405957936642,-0.8290963670399879,-0.37568302850714264,48.66,18.33,0.02098
2012-07-13,0.229055,-1.5015524539228704,-1.0327994490681187,-0.7438754888513451,45.36,16.74,-0.00034
2012-07-16,0.229585,-1.4379812275165462,-0.9814496246789999,-0.6202870711974039,46.22,17.11,0.00648
2012-07-17,0.228699,-1.6135268487214427,-1.060228834447095,-0.7560058152852999,43.54,16.48,-0.00156
2012-07-18,0.228261,-1.6866587149270416,-1.0971680542663946,-0.775084447103905,42.31,16.16,-0.00297
2012-07-19,0.227212,-1.573426877496414,-1.1850980347307518,-0.893261500264627,43.89,15.45,-0.01002
2012-07-20,0.228384,-1.3338558648128807,-1.0762390732972222,-0.445406057235639,47.42,16.27,0.01562
2012-07-23,0.231751,-0.9446086185151596,-0.7743674879564372,-0.08320179863117895,53.34,18.62,0.03655
2012-07-24,0.234313,-0.4282800869440723,-0.5386023261943033,0.3750780436044759,61.25,20.47,0.06312
2012-07-25,0.232727,-0.04680824008758885,-0.683980726202954,0.19014983664566018,67.1,19.34,0.05247
2012-07-26,0.230221,-0.5060804698060891,-0.9149215073909353,-0.2543719750626916,60.07,17.53,0.0267
2012-07-27,0.229109,-0.5323370824899827,-1.016763375734847,-0.5967470060601326,59.62,16.7,0.0067
2012-07-30,0.231032,-0.19428184124817177,-0.8415925065878496,0.0266070012889752,64.75,18.03,0.04248
2012-07-31,0.232291,-0.08349104583740337,-0.7221966762015308,0.16938140120065576,66.41,18.93,0.05049
2012-08-01,0.23232,0.000338811802651424,-0.7152701578280928,0.19790593888420538,67.69,18.96,0.05193
2012-08-02,0.230297,-0.5462327420404935,-0.8882226645795734,-0.06831604269474421,59.29,17.57,0.03646
2012-08-03,0.227557,-0.7814156581843938,-1.1288079303648848,-0.5768579247748346,55.64,15.64,0.00707
2012-08-06,0.228033,-0.7996343187820549,-1.080468230062234,-0.5112502688407621,55.27,15.95,0.01053
2012-08-07,0.22812,-0.6332772884099392,-1.066814952949206,-0.43207182602234256,57.74,15.99,0.01478
2012-08-08,0.22712,-0.8184886955433727,-1.1537423922861765,-0.5416432167907101,54.81,15.32,0.00818
2012-08-09,0.227062,-0.875456865227443,-1.1502211257406594,-0.5119791673174358,53.87,15.28,0.00998
2012-08-10,0.226252,-0.7513153893255717,-1.2167726580703324,-0.44191020580194446,55.68,14.74,0.01381
2012-08-13,0.224621,-0.7792288006668415,-1.3457227516477792,-0.6243662083556452,55.17,13.7,0.00378
2012-08-14,0.226412,-0.5204597234352047,-1.1856640503020326,-0.4033726404801394,59.05,14.85,0.01669
2012-08-15,0.226081,-0.33155889604225547,-1.2049011860937802,-0.4345347190905795,61.89,14.63,0.01586
2012-08-16,0.225597,-0.37930332855550725,-1.2398184233169625,-0.5388096074920499,61.09,14.29,0.01095
2012-08-17,0.224285,-0.8395868823110274,-1.3394574040197247,-0.5860843562557758,53.97,13.45,0.00938
2012-08-20,0.225187,-0.9591096210842616,-1.2608984012988043,-0.36826318521951923,52.04,14.02,0.02127
2012-08-21,0.226709,-0.8087816519345823,-1.125218426622409,-0.08507000809208116,54.22,15.02,0.03663
2012-08-22,0.226847,-0.7633482248968338,-1.110188565609099,-0.06987752808729403,54.81,15.11,0.0377
2012-08-23,0.228078,-0.5645033373363237,-0.9880808090149125,0.18663122540138083,57.74,15.96,0.05182
2012-08-24,0.226944,-0.7198050283838417,-1.0869668995220056,0.3794503243559838,55.3,15.18,0.06227
2012-08-27,0.228687,-0.4120551721477182,-0.9222899260537026,0.6016928703149462,59.87,16.35,0.07396
2012-08-28,0.228889,-0.35283908674080283,-0.8964521480014971,0.6624290166526462,60.68,16.49,0.07714
2012-08-29,0.229725,-0.158777739864425,-0.8109779856591397,0.8102851584687312,63.52,17.06,0.08403
2012-08-30,0.230796,-0.2151070448506777,-0.6982147027491747,0.9759220517249815,62.58,17.83,0.09134
2012-08-31,0.230303,-0.25583306587952953,-0.7417035168315094,1.4988286136365798,61.89,17.47,0.11374
2012-09-04,0.231029,-0.5313976367005755,-0.6647650230606473,1.6436064250806341,57.71,17.98,0.11892
2012-09-05,0.23068,-0.35839377635632896,-0.6918918567708215,1.6656296486362363,60.19,17.74,0.11884
2012-09-06,0.227657,-1.1055499785507261,-0.9852466316179953,0.36572521970851324,49.06,15.6,0.06488
2012-09-07,0.225829,-1.559249414764794,-1.1489429104402875,0.0519562230408115,42.22,14.38,0.05214
2012-09-10,0.228653,-1.0609017050012592,-0.8739700523837707,0.424201292525747,49.4,16.28,0.06774
2012-09-11,0.22886,-1.0372409163296687,-0.8506598996996078,0.4555220382509385,49.64,16.41,0.06903
2012-09-12,0.227971,-1.0518092225433784,-0.9332035625657565,0.30892814021563964,49.31,15.8,0.06297
2012-09-13,0.225407,-1.325383068203828,-1.1799500194974368,-0.43512762318953035,45.17,14.05,0.03217
2012-09-14,0.08908,-1.193076281267401,-1.10589339362144,-0.2911912820917735,46.97,14.51,0.03812
2012-09-17,0.226243,-1.4521228835129656,-1.08606299423041,-0.3078362374131724,43.03,14.59,0.03761
2012-09-18,0.225606,-1.6407844075880396,-1.13717919096274,-0.41423444418437855,40.07,14.18,0.0332
2012-09-19,0.225146,-1.6866982615217476,-1.1726862248434828,-0.44807835567141197,39.19,13.88,0.03168
2012-09-20,0.225439,-1.7084800022423188,-1.1367640786349704,-0.40292093876457025,38.66,14.07,0.03342
2012-09-21,0.225299,-1.8339193647876602,-1.1451456572848244,-0.279757668856325,36.65,13.98,0.03825
2012-09-24,0.22555,-1.8348845049907703,-1.119923408285534,-0.22376414809682624,36.37,14.15,0.04026
2012-09-25,0.227438,-1.4816146664650112,-0.9268557167929897,-0.10474540328004373,41.34,15.43,0.04479
2012-09-26,0.229443,-1.253776945849472,-0.712929595462065,0.18309361544439046,44.53,16.81,0.0562
2012-09-27,0.22657,-1.8248464980875037,-1.0131645461581469,-0.4011542823550091,35.96,14.84,0.03247
2012-09-28,0.227882,-1.5897112005338754,-0.8738803763109921,-0.10202457555834925,39.21,15.73,0.04415
2012-10-01,0.228767,-1.5022777421778721,-0.7773505698512011,0.06917143177386359,40.3,16.32,0.05071
2012-10-02,0.227872,-1.5676441573600697,-0.8781584379444937,-0.0674164230981623,39.17,15.71,0.04496
2012-10-03,0.19826,-1.6931573487547573,-0.9331332712024668,-0.12534887241447337,37.1,15.43,0.0423
2012-10-04,-0.223973,-1.7630536115398934,-1.0870994458920913,0.17026229731479772,35.81,14.55,0.05345
2012-10-05,0.225844,-1.8889636014082756,-1.1256916080802648,0.13134207385409008,33.66,14.33,0.05183
2012-10-08,-0.902417,-1.7809313185285813,-0.9862808238428041,0.3913086436731428,34.98,15.11,0.06177
2012-10-09,-0.821606,-1.4212541439110589,-0.7586806863937653,0.5362356951864603,40.12,16.37,0.06726
2012-10-10,-0.386869,-1.3564122633018016,-0.767926342455235,0.45137118506411233,40.91,16.29,0.06418
2012-10-11,-0.49233,-1.601224439115267,-0.8904149944564047,0.7806371955878679,37.03,15.59,0.07697
2012-10-12,-0.470317,-1.4428949846379047,-0.7836100050114995,0.9645416324606855,39.2,16.14,0.08426
2012-10-15,-1.013728,-1.680559149341879,-0.9382421228068232,0.5706969132570002,35.38,15.27,0.06948
2012-10-16,-1.013687,-1.613724939977916,-0.940331106172022,0.33733775832437546,36.15,15.22,0.06083
2012-10-17,-1.01371,-1.582415768134943,-0.9644230713003916,0.2653353625405274,36.39,15.07,0.05824
2012-10-18,-1.013735,-1.6351263313405713,-0.966588934365777,0.2393583276554843,35.34,15.03,0.05747
2012-10-19,0.005484,-1.3631839664629495,-0.5771241854826666,0.34201023888623744,39.34,17.06,0.06142
2012-10-22,0.06093,-1.1784944901230021,-0.6575815963277806,0.2271679414968521,42.04,16.62,0.05703
2012-10-23,0.232262,-0.7642770336246629,-0.22022500914056695,0.6699699601732578,48.29,18.83,0.07389
2012-10-24,0.231541,-0.6679379902631398,-0.3118544040513727,0.5593452346455196,49.67,18.33,0.06992
2012-10-25,0.231256,-0.6317406334915138,-0.34631118887879714,0.6458841394416811,50.13,18.12,0.07333
2012-10-26,0.23081,-0.4058073938654505,-0.40180507874919374,0.576352352823627,53.47,17.81,0.0709
2012-10-31,0.231935,-0.2959619846924023,-0.23786614748727716,0.8009726964945141,55.06,18.6,0.07952
2012-11-01,0.229248,-0.5865640929160715,-0.6179858697181583,0.07444194038734342,50.59,16.69,0.05272
2012-11-02,0.230503,-0.5492806439763555,-0.42953569210174025,0.24010141517932035,51.06,17.59,0.05895
2012-11-05,0.231697,-0.356885868045543,-0.251989297836492,0.5526774522539043,53.85,18.42,0.07056
2012-11-06,0.230537,-0.47207574661091384,-0.4199596271358671,0.20254172637246723,52.04,17.58,0.05766
2012-11-07,0.232554,-0.22991588391451742,-0.09561525733495409,-0.04412994177305273,55.53,19.08,0.04864
2012-11-08,0.231661,-0.30903124867157095,-0.2134625078305991,-0.25609569576092034,54.27,18.49,0.0409
2012-11-09,0.23184,-0.049366793458957475,-0.17988676480485985,-0.2209926652225875,57.97,18.61,0.04223
2012-11-12,0.229057,-0.3246387079552362,-0.5929736589652622,-0.7464617003103333,53.88,16.68,0.02294
2012-11-13,0.228992,-0.29794045409676656,-0.5983123539940414,-0.7534398053283854,54.16,16.65,0.0225
2012-11-14,0.230767,0.104086818467493,-0.3057981455734591,-0.4340441149672032,59.79,17.92,0.03429
2012-11-15,0.230859,0.1934434098432769,-0.2823030648219041,-0.2017457870123829,60.95,17.99,0.04306
2012-11-16,0.22858,-0.33067017842849855,-0.6432667170324776,-0.6479874724136852,53.46,16.41,0.02673
2012-11-19,0.226936,-0.3985428807973074,-0.9165319400371553,-1.5590845512037497,52.42,15.24,-0.00684
2012-11-20,0.226697,-0.31864312243537046,-0.9582066521213063,-1.3612257985536003,53.42,15.08,0.0
2012-11-21,0.22706,-0.050981567611946096,-0.9079492543571195,-1.3015077284859848,56.93,15.31,0.00184
2012-11-23,0.226875,-0.3221714970071018,-0.9524640342874108,-1.3416355689814408,53.19,15.14,9e-05
2012-11-26,0.227407,-0.4481798877860956,-0.8636866911168438,-1.2308891325721374,51.44,15.5,0.0039
2012-11-27,0.228007,-0.31580547205721693,-0.754117380983553,-1.127165392455287,53.07,15.92,0.00753
2012-11-28,0.227437,-0.44441582206398517,-0.8721249079162258,-1.3005077466281432,51.34,15.51,0.00073
2012-11-29,0.226781,-0.6751457673245498,-1.0123052353924105,-1.4287190247663735,48.38,15.06,-0.0045
2012-11-30,0.227999,-0.13838896876004514,-0.7838844077627164,-1.0716809743284015,54.95,15.87,0.0086
2012-12-03,0.229109,-0.11056272106044844,-0.5540777167628187,-0.7919868574844063,55.18,16.64,0.01899
2012-12-04,0.229799,0.17075317224489867,-0.40245586608211176,-0.6675042879691394,58.49,17.12,0.02395
2012-12-05,0.228844,-0.23393435063724338,-0.6004806841606887,-0.7756843291306917,53.53,16.46,0.02016
2012-12-06,0.229038,0.1366586096310515,-0.5582451501533967,-0.020924592889695552,57.83,16.58,0.04858
2012-12-07,0.22805,-0.20437933788329343,-0.7717025163495237,0.054140384869665444,53.71,15.9,0.05158
2012-12-10,0.228275,-0.35937671304431956,-0.7216259516132354,0.08751299728318153,51.82,16.05,0.05302
2012-12-11,0.227596,-0.36547123825800154,-0.8816933478865744,-0.08266773477237496,51.67,15.57,0.04689
2012-12-12,0.228164,-0.4148216750986965,-0.7600317393736425,0.07053393505707971,51.04,15.95,0.05255
2012-12-13,0.229028,-0.3251470350539954,-0.5431824488849779,0.54558854145888,51.96,16.56,0.07027
2012-12-14,0.229648,-0.24720859794925715,-0.3813109023493781,0.6129147170694614,52.74,17.0,0.07296
2012-12-17,0.228746,-0.6333702514771685,-0.6123509962011876,0.28342322071848924,48.46,16.34,0.06111
2012-12-18,0.227667,-1.1009303852567405,-0.890252356303409,0.46280290161293136,43.34,15.57,0.06786
2012-12-19,0.230246,-0.43992490196750456,-0.22339147584340302,0.7789734195746374,50.38,17.36,0.07958
2012-12-20,0.230717,-0.4250691763762906,-0.09934132002118949,0.8333828287455215,50.47,17.67,0.08179
2012-12-21,0.230915,-0.7100921259424366,-0.025173704461609513,0.9117468528933474,47.41,17.84,0.08487
2012-12-24,0.230903,-0.680585719535344,-0.017199319860713554,0.9021936405300754,47.66,17.84,0.0847
2012-12-26,0.233196,-0.29264294771273797,0.6190223449107011,1.3726053835405534,51.61,19.48,0.10144
2012-12-27,0.233176,-0.3599661180166445,0.6192400483384493,1.4643219006998596,50.85,19.47,0.10481
2012-12-28,0.237153,0.19721551209803193,1.877401764481907,2.1962957159225027,56.46,22.72,0.1304
2012-12-31,0.231158,-1.1054298140344627,0.060821661694245396,0.34084802513632173,43.19,18.02,0.06639
2013-01-02,0.226385,-2.135039157885455,-1.2296680025054298,-1.3960556839485105,32.75,14.68,0.00619
2013-01-03,0.226191,-1.9934157306677984,-1.2691708668657098,-1.4251068093404327,33.96,14.56,0.00487
2013-01-04,0.22509,-2.128608143237872,-1.5505536486067544,-1.6338849177775574,32.4,13.83,-0.00282
2013-01-07,0.225009,-2.2789156406828464,-1.5576591544989637,-1.6612765246335166,30.61,13.79,-0.00421
2013-01-08,0.224722,-2.221279253737673,-1.6139338829753136,-1.7233656290953316,30.88,13.62,-0.00683
2013-01-09,0.225037,-2.1731171095007484,-1.5254936758152284,-1.6590876491774966,31.06,13.81,-0.00494
2013-01-10,0.224579,-2.1408137826519646,-1.6381476381321145,-1.7555477367352352,31.09,13.49,-0.00865
2013-01-11,0.224372,-2.0630470646010757,-1.6747933507442332,-1.7783082935141101,31.61,13.36,-0.01001
2013-01-14,0.22462,-2.0133471732096484,-1.5962407098628597,-1.647735655906559,31.86,13.52,-0.00588
2013-01-15,0.224674,-2.1902406046529506,-1.570664466818403,-1.5794133400844221,29.7,13.55,-0.00397
2013-01-16,0.22447,-2.0883852382736134,-1.6072513401690567,-1.476581448771569,30.48,13.42,-0.00074
2013-01-17,0.224741,-1.8935494948575247,-1.5345197194878673,-1.314151610167454,32.31,13.57,0.00472
2013-01-18,0.222977,-2.268709441651229,-1.9587449599275617,-1.5015461092497988,27.96,12.46,-0.00256
2013-01-22,0.222956,-2.241292277930771,-1.9496832463942648,-1.4870092372575843,27.91,12.43,-0.00252
2013-01-23,0.223015,-2.0664480508649268,-1.915623837815039,-1.2878975789524254,29.53,12.46,0.00436
2013-01-24,0.223391,-1.5514651718851162,-1.8049125572275861,-1.1907238087280854,35.06,12.69,0.00756
2013-01-25,0.223749,-1.4468411470132985,-1.7086892958817255,-1.06023394446505,36.09,12.89,0.01204
2013-01-28,0.224817,-1.1791652002628095,-1.4321327318390955,-0.8765224576536729,38.99,13.57,0.01854
2013-01-29,0.224438,-1.407070289603941,-1.5182513784811345,-0.6320705436453988,36.29,13.31,0.02735
2013-01-30,0.225986,-0.7693775734791424,-1.1226506794088935,-0.12225690134097879,43.44,14.32,0.04604
2013-01-31,0.22591,-0.6132990723797787,-1.1291415636720705,1.0400490633925903,45.16,14.28,0.0888
2013-02-01,0.223806,-1.2062090280836477,-1.6397226651836878,0.49362507457520693,38.32,12.9,0.06849
2013-02-04,0.226495,-0.7378577936435716,-0.9597115183637988,0.5851638771421426,43.57,14.67,0.07159
2013-02-05,0.225095,-1.0813047656693562,-1.308509105721729,0.194633966023604,39.57,13.72,0.05706
2013-02-06,0.224613,-1.2045161537909315,-1.4137550204688296,0.1673616506918232,38.06,13.41,0.05584
2013-02-07,0.224744,-1.2011947080114331,-1.3692897555267345,0.16991955150557972,37.99,13.5,0.0558
2013-02-08,0.224018,-1.2374843933315562,-1.5359806466738881,0.08482826686625303,37.46,13.02,0.05256
2013-02-11,0.223886,-1.3064362333026545,-1.5517054173671563,0.06268753538656006,36.55,12.94,0.05159
2013-02-12,0.223412,-1.2832788198100904,-1.6473770873603644,-0.0010380751592810023,36.69,12.64,0.0491
2013-02-13,0.223963,-1.015310801807473,-1.5066621307665016,0.09873705967655061,39.67,12.98,0.05243
2013-02-14,0.223453,-1.1455133024196689,-1.6109514568234333,0.019603040954761182,38.07,12.66,0.04932
2013-02-15,0.223121,-1.2372334050671931,-1.6679530534633702,-0.004889825821084184,36.9,12.46,0.04823
2013-02-19,0.222922,-1.3423871798137812,-1.7057631618265074,-0.11260830611991131,35.56,12.31,0.04422
2013-02-20,0.226569,-0.3759072802372844,-0.8332865192734411,0.21274385718468183,46.67,14.68,0.05518
2013-02-21,0.227346,0.01963210920722279,-0.6313198392403198,0.28848720641196013,51.24,15.22,0.05755
2013-02-22,0.225806,-0.49385058959786043,-1.0069748302981565,-0.14178298062298758,45.27,14.17,0.04263
2013-02-25,0.232678,1.19639811461096,0.7406800862788204,0.7348283035664374,64.87,18.99,0.07242
2013-02-26,0.229743,0.20034166842727485,-0.025886648641397395,0.0574994035038778,53.33,16.87,0.04917
2013-02-27,0.226659,-0.5239597608716887,-0.7981222526016093,-0.7670472882242388,44.89,14.73,0.02096
2013-02-28,0.227819,-0.3153610752337354,-0.5123699724481083,-0.50639812006322,47.28,15.51,0.02959
2013-03-01,0.227609,-0.40346526042349956,-0.5625336621377409,-0.5350312915369068,46.22,15.36,0.02842
2013-03-04,0.225596,-1.136464302013689,-1.0449068035550741,-0.8190444172775221,37.64,14.01,0.01866
2013-03-05,0.224829,-1.1354862036076119,-1.2275956812437854,-0.8397442645670427,37.55,13.48,0.01775
2013-03-06,0.224913,-1.1053924052443256,-1.2006922870212398,-0.6807915575329815,37.82,13.53,0.02284
2013-03-07,0.224184,-1.229376802783483,-1.360076155603619,-0.8162292482890124,36.28,13.06,0.01811
2013-03-08,0.223459,-1.2404255010845335,-1.5160893073317658,-0.9549244347684698,36.05,12.59,0.01333
2013-03-11,0.221778,-1.336186839878868,-1.8707399032545047,-1.2379663622122434,34.8,11.56,0.00387
2013-03-12,0.222944,-1.212488102388996,-1.5982331308162745,-1.0295317509537463,36.13,12.27,0.01043
2013-03-13,0.222225,-1.213130515235655,-1.737998571597223,-1.1554979224612791,36.02,11.83,0.00603
2013-03-14,0.221364,-1.3947147368400519,-1.9062339053554254,-1.338866457759318,33.75,11.3,-0.00028
2013-03-15,0.221353,-1.465722095195807,-1.887222974003811,-1.3415014710109707,32.78,11.3,-0.00074
2013-03-18,0.224687,-0.6227086244782908,-1.1580085367427013,-0.7741100751929592,42.76,13.36,0.01767
2013-03-19,0.226259,-0.4453252376494697,-0.7971467514711243,-0.4056183858515445,44.87,14.39,0.02971
2013-03-20,0.223618,-1.1635425894897506,-1.388437526542908,-0.6614908032598558,36.28,12.67,0.02118
2013-03-21,0.225641,-0.6443008883845306,-0.9281170610117818,-0.3220259453695389,42.51,13.99,0.03231
2013-03-22,0.225032,-0.6624217942358385,-1.0700544369303937,-0.41010649781482406,42.31,13.57,0.02934
2013-03-25,0.225277,-0.8557973361757316,-1.0068862956070974,0.4229526901107039,40.01,13.74,0.05681
2013-03-26,0.223798,-1.263124470042835,-1.3358030017379243,0.09137114530584009,35.12,12.77,0.04587
2013-03-27,0.224397,-1.1542396950858327,-1.1979422618759776,0.4785511692887981,36.35,13.15,0.05868
2013-03-28,0.223706,-1.5470251182752601,-1.346549514116375,0.341618504634523,31.58,12.7,0.05422
2013-04-01,0.225067,-1.2431226808617106,-1.0422261320961008,0.5108492669686677,35.16,13.58,0.05993
2013-04-02,0.223838,-1.5578121377725531,-1.3090011178502636,0.25689311828858374,31.28,12.78,0.05162
2013-04-03,0.226005,-1.1744557013692796,-0.8176430482300634,0.5414882822669227,35.83,14.21,0.0611
2013-04-04,0.225538,-1.3157481690007728,-0.9232389200215855,0.41378096211623516,34.09,13.89,0.05697
2013-04-05,0.22556,-1.4739245354728039,-0.9096661952269461,0.37310658638631444,32.1,13.92,0.05569
2013-04-08,0.224461,-1.716707589486413,-1.152064857862054,0.10981580556230205,29.04,13.19,0.04702
2013-04-09,0.223928,-1.8388608387632863,-1.263642227579017,0.001491066531931165,27.41,12.84,0.04339
2013-04-10,0.22323,-2.0056723477664398,-1.4157427902044177,-0.39524595223286113,25.17,12.36,0.03019
2013-04-11,0.223057,-2.0148629210950726,-1.4444793649714776,-0.43903056619659836,24.81,12.24,0.02862
2013-04-12,0.222745,-2.0067239035876034,-1.4914055305021268,-0.47646057477852044,24.64,12.06,0.02722
2013-04-15,0.230485,-0.9389224593186045,0.25317379748689356,0.14757191964940083,37.82,17.27,0.04765
2013-04-16,0.225696,-1.617040678959748,-0.8457264077209725,-1.0942841201650133,29.18,13.96,0.00662
2013-04-17,0.229397,-1.009390588698794,0.00844033700497055,-0.6078443876998173,36.77,16.51,0.02241
2013-04-18,0.230865,-0.6232216926959259,0.3627099253231869,-0.2772156187330554,41.61,17.56,0.03314
2013-04-19,0.227154,-1.0203909938495275,-0.49946880036040175,-1.076930878878116,36.52,14.97,0.00668
2013-04-22,0.226308,-1.0740640971689746,-0.6889300262061813,-1.2077341749032413,35.78,14.39,0.00213
2013-04-23,0.224972,-1.3921637758970369,-0.9876373371401673,-1.582567488687714,31.64,13.48,-0.01056
2013-04-24,0.225173,-1.0008096688951045,-0.9366762772088536,-1.4640654227013208,36.53,13.61,-0.00709
